,EURO,AUL,CAN,FRA,GER,JAP,USA
2012-11-13,29.809999,24.24,27.709999,20.99,22.02,35.48,1374.530029
2012-11-14,29.700001,23.860001,27.17,20.85,21.84,35.040001000000004,1355.48999
2012-11-15,29.77,23.780001,26.940001,20.940001,21.85,35.599998,1353.329956
2012-11-16,29.48,23.790001,27.1,20.780001,21.700001,36.240002,1359.880005
2012-11-19,30.26,24.209999,27.639999,21.389999,22.209999,36.759998,1386.890015
2012-11-20,30.469999,24.1,27.620001,21.559999,22.379999,36.68,1387.810059
2012-11-21,30.59,24.09,27.780001,21.620001,22.469999,36.720001,1391.030029
2012-11-23,31.440001,24.559999,28.18,22.190001,23.139999,37.16,1409.150024
2012-11-26,31.35,24.49,28.09,22.110001,23.139999,37.16,1406.290039
2012-11-27,31.129999,24.540001,27.879999,21.91,23.08,36.959999,1398.939941
2012-11-28,31.440001,24.73,28.049999,22.16,23.26,37.0,1409.930054
2012-11-29,31.73,24.879999,28.18,22.389999,23.389999,37.439999,1415.949951
2012-11-30,31.870001,24.969999,28.110001,22.43,23.52,37.32,1416.180054
2012-12-03,31.969999,24.99,28.049999,22.52,23.610001,37.16,1409.459961
2012-12-04,32.18,25.040001,28.0,22.719999,23.76,37.200001,1407.050049
2012-12-05,32.220001,25.07,28.1,22.82,23.77,37.200001,1409.280029
2012-12-06,32.189999,25.18,28.129999,22.709999,23.85,37.400002,1413.939941
2012-12-07,32.040001000000004,25.4,28.15,22.66,23.719999,37.52,1418.069946
2012-12-10,31.99,25.459999,28.41,22.74,23.76,37.400002,1418.550049
2012-12-11,32.34,25.620001,28.540001,23.01,24.030001,37.360001,1427.839966
2012-12-12,32.549999,25.700001,28.76,23.1,24.18,37.52,1428.47998
2012-12-13,32.509998,25.57,28.620001,23.040001,24.09,37.360001,1419.449951
2012-12-14,32.779999,25.6,28.5,23.219999,24.280001,37.560001,1413.579956
2012-12-17,32.84,25.709999,28.620001,23.27,24.379999,37.919998,1430.359985
2012-12-18,33.080002,24.9,28.379999,23.360001,24.629999,38.080002,1446.790039
2012-12-19,33.23,24.83,28.43,23.370001,24.610001,38.68,1435.810059
2012-12-20,33.400002,24.950001,28.48,23.549999,24.73,39.200001,1443.689941
2012-12-21,33.200001,24.75,28.32,23.41,24.57,38.959999,1430.150024
2012-12-24,33.060001,24.65,28.26,23.24,24.48,38.959999,1426.660034
2012-12-26,32.990002000000004,24.610001,28.209999,23.209999,24.52,38.919998,1419.829956
2012-12-27,33.299999,24.780001,28.200001,23.450001,24.610001,38.959999,1418.099976
2012-12-28,32.720001,24.690001,28.0,23.049999,24.26,38.68,1402.430054
2012-12-31,33.459999,25.139999,28.4,23.59,24.700001,39.0,1426.189941
2013-01-02,33.709999,25.49,28.879999,23.719999,24.99,39.959999,1462.420044
2013-01-03,33.240002000000004,25.370001,28.620001,23.360001,24.6,39.599998,1459.369995
2013-01-04,33.549999,25.48,28.780001,23.51,24.74,39.439999,1466.469971
2013-01-07,33.41,25.4,28.719999,23.450001,24.67,39.080002,1461.890015
2013-01-08,33.310001,25.23,28.700001,23.42,24.49,38.560001,1457.150024
2013-01-09,33.34,25.389999,28.780001,23.34,24.5,39.080002,1461.02002
2013-01-10,33.959999,25.68,29.030001,23.66,24.9,39.400002,1472.119995
2013-01-11,34.25,25.459999,29.049999,23.809999,25.08,39.52,1472.050049
2013-01-14,34.23,25.530001,29.120001,23.93,25.209999,39.759998,1470.680054
2013-01-15,34.119999,25.51,29.18,23.790001,24.92,39.639999,1472.339966
2013-01-16,33.98,25.690001,29.040001,23.66,24.82,39.16,1472.630005
2013-01-17,34.459999,25.82,29.16,24.059999,25.17,39.32,1480.939941
2013-01-18,34.349998,25.77,29.190001,24.07,25.059999,39.48,1485.97998
2013-01-22,34.400002,25.889999,29.379999,24.059999,25.040001,39.080002,1492.560059
2013-01-23,34.290001000000004,25.92,29.110001,23.959999,25.030001,38.759998,1494.810059
2013-01-24,34.509998,25.9,29.08,24.1,25.219999,39.200001,1494.819946
2013-01-25,35.16,25.99,28.98,24.58,25.799999,39.48,1502.959961
2013-01-28,35.130001,25.940001,29.0,24.540001,25.68,38.880001,1500.180054
2013-01-29,35.18,26.209999,29.16,24.629999,25.809999,39.400002,1507.839966
2013-01-30,35.09,26.110001,29.059999,24.540001,25.780001,39.799999,1501.959961
2013-01-31,34.720001,26.120001,28.870001,24.33,25.709999,39.880001,1498.109985
2013-02-01,35.279999,26.32,29.08,24.870001,26.09,39.759998,1513.170044
2013-02-04,33.880001,26.049999,28.92,23.82,25.139999,39.799999,1495.709961
2013-02-05,34.220001,26.129999,29.07,24.17,25.34,39.68,1511.290039
2013-02-06,33.950001,26.120001,29.15,23.84,25.049999,40.200001,1512.119995
2013-02-07,33.450001,25.98,28.98,23.41,24.870001,40.32,1509.390015
2013-02-08,33.689999,26.299999,28.98,23.59,24.969999,40.16,1517.930054
2013-02-11,33.59,26.209999,28.879999,23.65,24.950001,40.599998,1517.01001
2013-02-12,33.990002000000004,26.24,29.01,23.91,25.15,40.32,1519.430054
2013-02-13,34.18,26.540001,28.969999,24.0,25.34,40.16,1520.329956
2013-02-14,33.849998,26.76,28.9,23.74,24.959999,39.759998,1521.380005
2013-02-15,33.619999,26.74,28.629999,23.67,24.84,39.639999,1519.790039
2013-02-19,34.200001,27.27,28.74,24.219999,25.360001,40.240002,1530.939941
2013-02-20,33.650002,26.85,28.4,23.77,25.01,40.360001,1511.949951
2013-02-21,32.93,26.379999,28.219999,23.23,24.530001,39.880001,1502.420044
2013-02-22,33.549999,26.889999,28.290001,23.799999,24.77,40.52,1515.599976
2013-02-25,32.360001000000004,26.6,27.959999,22.85,24.309999,39.959999,1487.849976
2013-02-26,32.59,26.6,28.049999,23.040001,24.360001,40.720001,1496.939941
2013-02-27,33.27,26.91,28.299999,23.59,24.74,40.68,1515.98999
2013-02-28,33.119999,26.879999,28.219999,23.469999,24.67,40.84,1514.680054
2013-03-01,32.93,26.940001,28.299999,23.379999,24.49,41.240002,1518.199951
2013-03-04,33.099998,26.790001,28.190001,23.530001,24.549999,41.48,1525.199951
2013-03-05,33.560001,27.219999,28.219999,23.83,24.93,41.560001,1539.790039
2013-03-06,33.619999,27.360001,28.290001,23.790001,25.15,42.080002,1541.459961
2013-03-07,33.990002000000004,27.450001,28.370001,24.09,25.379999,41.68,1544.26001
2013-03-08,34.040001000000004,27.43,28.379999,24.17,25.33,41.880001,1551.180054
2013-03-11,34.130001,27.59,28.52,24.209999,25.379999,42.119999,1556.219971
2013-03-12,33.98,27.57,28.57,24.15,25.309999,41.68,1552.47998
2013-03-13,33.84,27.360001,28.219999,24.059999,25.209999,41.919998,1554.52002
2013-03-14,34.290001000000004,27.26,28.530001,24.299999,25.51,42.16,1563.22998
2013-03-15,34.240002000000004,27.690001,28.67,24.23,25.549999,42.560001,1560.699951
2013-03-18,33.650002,27.309999,28.41,23.889999,25.15,42.360001,1552.099976
2013-03-19,33.369999,26.82,28.27,23.620001,24.969999,42.599998,1548.339966
2013-03-20,33.779999,26.9,28.450001,23.93,25.209999,42.919998,1558.709961
2013-03-21,33.299999,26.76,28.299999,23.540001,24.860001,42.919998,1545.800049
2013-03-22,33.68,27.09,28.379999,23.82,25.07,43.080002,1556.890015
2013-03-25,32.889999,26.959999,28.200001,23.190001,24.639999,42.68,1551.689941
2013-03-26,32.900002,27.07,28.41,23.379999,24.709999,43.080002,1563.77002
2013-03-27,32.419998,27.1,28.379999,22.99,24.299999,43.279999,1562.849976
2013-03-28,32.650002,27.040001,28.51,23.209999,24.469999,43.200001,1569.189941
2013-04-01,32.470001,26.93,28.41,23.07,24.35,41.52,1562.170044
2013-04-02,32.970001,27.08,28.459999,23.43,24.74,42.040001,1570.25
2013-04-03,32.779999,26.73,27.85,23.35,24.67,41.880001,1553.689941
2013-04-04,32.869999,26.74,27.709999,23.389999,24.700001,43.599998,1559.97998
2013-04-05,32.580002,26.42,27.540001,23.18,24.360001,43.84,1553.280029
2013-04-08,32.720001,26.639999,27.540001,23.23,24.41,44.279999,1563.069946
2013-04-09,32.950001,27.120001,27.9,23.32,24.459999,43.919998,1568.609985
2013-04-10,33.549999,27.370001,28.09,23.66,24.93,44.84,1587.72998
2013-04-11,33.75,27.559999,28.059999,23.879999,25.07,45.360001,1593.369995
2013-04-12,33.599998,27.360001,27.66,23.790001,24.9,45.439999,1588.849976
2013-04-15,32.77,26.33,26.530001,23.190001,24.35,45.080002,1552.359985
2013-04-16,33.330002,26.959999,26.969999,23.59,24.799999,45.52,1574.569946
2013-04-17,32.310001,26.68,26.450001,22.809999,23.940001,45.200001,1552.01001
2013-04-18,32.200001,26.450001,26.530001,22.73,23.780001,44.880001,1541.609985
2013-04-19,32.470001,26.469999,26.690001,23.02,23.809999,45.360001,1555.25
2013-04-22,32.720001,26.65,26.709999,23.18,23.93,45.32,1562.5
2013-04-23,33.450001,27.09,26.719999,23.780001,24.360001,45.759998,1578.780029
2013-04-24,33.810001,27.48,27.17,24.110001,24.66,46.040001,1578.790039
2013-04-25,33.830002,27.559999,27.389999,24.02,24.780001,46.279999,1585.160034
2013-04-26,33.869999,27.440001,27.25,24.040001,24.889999,46.16,1582.23999
2013-04-29,34.529999,27.860001,27.620001,24.57,25.26,46.439999,1593.609985
2013-04-30,34.529999,28.1,28.02,24.530001,25.469999,46.799999,1597.569946
2013-05-01,34.290001000000004,27.620001,27.77,24.27,25.25,46.279999,1582.699951
2013-05-02,34.459999,27.629999,27.860001,24.51,25.34,46.48,1597.589966
2013-05-03,35.0,27.98,28.01,24.860001,25.91,47.119999,1614.420044
2013-05-06,34.98,27.74,28.1,24.83,25.85,46.919998,1617.5
2013-05-07,35.169998,27.459999,28.219999,24.91,26.030001,47.0,1625.959961
2013-05-08,35.59,27.690001,28.610001,25.27,26.389999,47.400002,1632.689941
2013-05-09,35.18,27.34,28.35,24.93,26.129999,47.040001,1626.670044
2013-05-10,35.310001,27.23,28.32,25.08,26.18,47.040001,1633.699951
2013-05-13,35.130001,27.15,28.25,25.0,26.08,47.639999,1633.77002
2013-05-14,35.23,27.18,28.18,25.040001,26.219999,47.959999,1650.339966
2013-05-15,35.279999,26.940001,27.940001,25.049999,26.15,48.400002,1658.780029
2013-05-16,35.099998,26.59,27.92,24.92,26.08,47.68,1650.469971
2013-05-17,35.41,26.530001,27.93,25.190001,26.290001,48.439999,1667.469971
2013-05-20,35.54000100000001,26.870001,28.24,25.280001,26.389999,48.759998,1666.290039
2013-05-21,35.619999,26.59,28.27,25.459999,26.48,49.040001,1669.160034
2013-05-22,35.299999,26.07,28.09,25.23,26.34,48.52,1655.349976
2013-05-23,35.310001,25.92,28.02,25.209999,26.280001,46.48,1650.51001
2013-05-24,35.18,25.049999,28.0,25.18,26.15,45.639999,1649.599976
