,TOPIX:始値,TOPIX:高値,TOPIX:安値,TOPIX:終値
1997/05/30,1504.97,1509.33,1484.84,1486.89
1997/06/02,1488.46,1507.83,1486.19,1507.83
1997/06/03,1508.5,1518.47,1508.5,1511.93
1997/06/04,1513.55,1522.17,1509.36,1518.27
1997/06/05,1518.26,1519.76,1509.22,1514.45
1997/06/06,1513.28,1514.94,1504.68,1509.66
1997/06/09,1510.32,1511.41,1499.58,1504.92
1997/06/10,1504.51,1516.58,1504.51,1513.99
1997/06/11,1513.77,1520.36,1508.16,1508.83
1997/06/12,1512.19,1530.2,1512.19,1526.45
1997/06/13,1532.7,1542.35,1527.22,1530.25
1997/06/16,1535.46,1542.87,1534.67,1542.19
1997/06/17,1542.35,1543.82,1536.13,1537.38
1997/06/18,1536.81,1537.55,1527.23,1531.71
1997/06/19,1531.12,1536.94,1526.65,1530.54
1997/06/20,1532.63,1537.11,1524.89,1530.24
1997/06/23,1531.76,1532.93,1526.88,1530.92
1997/06/24,1528.11,1531.97,1522.63,1531.97
1997/06/25,1536.11,1558.44,1536.11,1558.44
1997/06/26,1560.22,1579.34,1560.22,1560.28
1997/06/27,1560.78,1564.98,1546.59,1546.59
1997/06/30,1550.33,1555.92,1542.09,1553.81
1997/07/01,1550.89,1550.89,1525.43,1529.38
1997/07/02,1531.87,1535.24,1522.51,1531.27
1997/07/03,1533.54,1533.8,1525.99,1526.85
1997/07/04,1527.01,1527.01,1512.42,1515.17
1997/07/07,1512.88,1512.88,1496.75,1497.1
1997/07/08,1498.81,1505.77,1498.15,1500.48
1997/07/09,1503.74,1506.64,1484.5,1494.52
1997/07/10,1494.38,1501.38,1489.77,1499.11
1997/07/11,1500.08,1504.39,1492.45,1504.39
1997/07/14,1507.04,1525.14,1507.04,1525.14
1997/07/15,1526.55,1527.23,1517.82,1521.89
1997/07/16,1525.63,1547.71,1525.63,1544.93
1997/07/17,1550.39,1561.14,1543.24,1553.14
1997/07/18,1547.89,1553.64,1539.36,1539.36
1997/07/22,1538.82,1538.82,1524.3,1531.6
1997/07/23,1536.43,1541.45,1525.28,1529.63
1997/07/24,1530.75,1539.88,1530.75,1538.76
1997/07/25,1542.11,1545.8,1539.38,1544.29
1997/07/28,1545.16,1556.57,1545.16,1555.16
1997/07/29,1558.16,1563.2,1548.88,1548.88
1997/07/30,1549.77,1549.77,1536.01,1536.92
1997/07/31,1537.45,1544.04,1528.1,1544.04
1997/08/01,1544.76,1546.9,1512.79,1512.79
1997/08/04,1514.3,1516.68,1488.29,1497.26
1997/08/05,1495.88,1499.91,1477.19,1487.13
1997/08/06,1489.56,1507.63,1476.49,1507.63
1997/08/07,1510.17,1514.68,1490.46,1497.1
1997/08/08,1492.69,1503.27,1483.06,1503.27
1997/08/11,1493.6,1493.6,1459.68,1459.68
1997/08/12,1466.98,1482.07,1466.98,1475.85
1997/08/13,1473.65,1480.88,1463.78,1477.87
1997/08/14,1480.46,1494.69,1479.39,1494.69
1997/08/15,1500.9,1508.41,1500.01,1501.69
1997/08/18,1494.02,1494.02,1476.25,1490.29
1997/08/19,1495.05,1503.43,1476.65,1483
1997/08/20,1482.32,1493.76,1480.32,1492.08
1997/08/21,1496.22,1499.83,1487.36,1489.11
1997/08/22,1484.64,1484.64,1453.11,1455.73
1997/08/25,1458.59,1460.61,1451.78,1454.06
1997/08/26,1454.37,1467.74,1449.86,1465.91
1997/08/27,1459.76,1459.76,1442.78,1442.78
1997/08/28,1443.34,1448.07,1435.53,1438.1
1997/08/29,1431.26,1431.26,1408.85,1427.99
1997/09/01,1425.43,1425.43,1398.8,1402.23
1997/09/02,1404.06,1416.05,1399.68,1416.05
1997/09/03,1422.88,1449.85,1422.88,1449.85
1997/09/04,1448.3,1450.04,1442.22,1446.63
1997/09/05,1442.62,1445.25,1435.25,1444.65
1997/09/08,1445.14,1449.14,1440.6,1440.6
1997/09/09,1440.63,1442.64,1432.76,1441.21
1997/09/10,1438.48,1441.03,1433.2,1441.03
1997/09/11,1435,1435,1412.59,1415.68
1997/09/12,1412.98,1412.98,1387.31,1396.64
1997/09/16,1398.2,1399.52,1391.77,1394.24
1997/09/17,1398.25,1404.19,1368.77,1373.97
1997/09/18,1374.14,1386.28,1371.38,1385.09
1997/09/19,1385.25,1390.99,1374.03,1389.46
1997/09/22,1391.22,1408.63,1388.09,1402.52
1997/09/24,1405.84,1424.17,1405.83,1424.17
1997/09/25,1419.51,1423.63,1408.74,1418.05
1997/09/26,1417.82,1421.13,1393.41,1393.48
1997/09/29,1392.52,1392.52,1371.75,1385.64
1997/09/30,1388.67,1395.12,1386.22,1388.32
1997/10/01,1383.73,1392.01,1365.03,1388.45
1997/10/02,1390.38,1390.38,1365.42,1366.78
1997/10/03,1366.7,1380.07,1362.72,1378.15
1997/10/06,1378.36,1391.9,1378.17,1391.06
1997/10/07,1391.87,1393.8,1374.62,1374.82
1997/10/08,1375.51,1383.77,1375.51,1377.96
1997/10/09,1376.54,1376.54,1355.88,1360.24
1997/10/13,1355.36,1355.36,1336.4,1338.47
1997/10/14,1339.16,1341.18,1315.94,1337.9
1997/10/15,1340.11,1348.38,1336.84,1345.37
1997/10/16,1344.65,1373.7,1337.01,1369.19
1997/10/17,1362.99,1365.51,1353.55,1360.76
1997/10/20,1355.47,1358.14,1346.79,1347.75
1997/10/21,1350.37,1358.78,1344.32,1344.32
1997/10/22,1347.91,1368.3,1346.21,1366.74
1997/10/23,1364.63,1364.63,1335.88,1335.88
1997/10/24,1327.24,1338.92,1313.16,1331.69
1997/10/27,1325.67,1325.67,1305.73,1312.45
1997/10/28,1311.15,1311.15,1256.98,1263.11
1997/10/29,1269.39,1310.03,1269.39,1306.79
1997/10/30,1303.89,1303.89,1273.19,1275.21
1997/10/31,1268.46,1286.75,1255.05,1277.12
1997/11/04,1280.44,1290.17,1279.64,1282.96
1997/11/05,1284.18,1284.18,1267.76,1274.63
1997/11/06,1273.63,1280.36,1265.57,1272.24
1997/11/07,1266.79,1266.79,1226.67,1230.07
1997/11/10,1223.28,1224.39,1202.12,1210.58
1997/11/11,1212.43,1224.95,1209.9,1224.95
1997/11/12,1223.16,1224.73,1198.31,1200.36
1997/11/13,1195.35,1206.96,1177.73,1198.97
1997/11/14,1195.08,1196.56,1174.07,1177.52
1997/11/17,1181.52,1257.85,1181.52,1257.85
1997/11/18,1256,1295.44,1246.05,1280.03
1997/11/19,1271.23,1271.23,1216.69,1221.6
1997/11/20,1223.38,1258.79,1218.2,1238.02
1997/11/21,1244.87,1276.07,1244.87,1272.43
1997/11/25,1265.31,1265.31,1201.9,1207.37
1997/11/26,1210.57,1233.55,1206.22,1208.59
1997/11/27,1211.49,1239.48,1211.49,1238.77
1997/11/28,1242.72,1259.79,1242.56,1252.22
1997/12/01,1251.63,1279.21,1247.13,1274.44
1997/12/02,1275.39,1278.02,1266.95,1270.08
1997/12/03,1267.46,1267.46,1250.07,1251.19
1997/12/04,1248.33,1248.33,1224.02,1228.74
1997/12/05,1230.92,1244.74,1230.92,1236.43
1997/12/08,1237.57,1242.43,1219.87,1221.31
1997/12/09,1225.26,1250,1225.26,1248.07
1997/12/10,1250.02,1250.02,1236.78,1241.16
1997/12/11,1237.09,1237.09,1214.29,1215.74
1997/12/12,1213.61,1216.63,1190.26,1198.84
1997/12/15,1196.95,1196.95,1182.8,1196.09
1997/12/16,1199.58,1209.6,1191.15,1199.42
1997/12/17,1201.37,1238.87,1188.14,1227.95
1997/12/18,1224.83,1224.83,1211.41,1212.93
1997/12/19,1208.08,1208.08,1158.24,1167.38
1997/12/22,1166.31,1166.31,1116.11,1130
1997/12/24,1126.92,1139.1,1120.61,1134.59
1997/12/25,1135.29,1187.59,1135.29,1162.23
1997/12/26,1163.2,1168.66,1142.67,1143.59
1997/12/29,1145.65,1147.87,1129.2,1147.87
1997/12/30,1152.34,1175.03,1152.34,1175.03
1998/01/05,1175.93,1181.94,1166.54,1166.63
1998/01/06,1167.96,1168.96,1151.45,1160.65
1998/01/07,1159.33,1163.79,1155.4,1163.79
1998/01/08,1165.19,1190.34,1163.2,1163.2
1998/01/09,1159.23,1159.23,1142.75,1149.19
1998/01/12,1141.24,1141.24,1120.61,1120.61
1998/01/13,1124.95,1131.21,1111.77,1121.62
1998/01/14,1128.36,1149.11,1128.36,1149.11
1998/01/16,1154.1,1201.71,1154.1,1201.71
1998/01/19,1208.2,1239.12,1208.2,1231.46
1998/01/20,1227.78,1236.39,1221.67,1232.89
1998/01/21,1239.22,1253.6,1236.28,1244.92
1998/01/22,1242.58,1244.42,1233.59,1237.25
1998/01/23,1235.37,1250.77,1235.37,1250.11
1998/01/26,1255.08,1296.56,1255.08,1290.07
1998/01/27,1293.23,1301.92,1283.96,1293.62
1998/01/28,1297.82,1310.97,1293.96,1293.96
1998/01/29,1296.97,1299.45,1280.04,1284.59
1998/01/30,1285.12,1285.12,1265.42,1267.51
1998/02/02,1269.8,1274.43,1256.45,1262.09
1998/02/03,1270.82,1287.14,1270.82,1279.4
1998/02/04,1281.83,1282.18,1266.53,1270.18
1998/02/05,1264.18,1276.14,1261.19,1274.09
1998/02/06,1275.94,1281.62,1274.48,1278.11
1998/02/09,1282.24,1295.48,1282.24,1295.48
1998/02/10,1297.11,1300.78,1294.6,1300.3
1998/02/12,1301.92,1303.44,1295.26,1298.7
1998/02/13,1297.1,1297.1,1276.53,1280.54
1998/02/16,1277.44,1277.44,1265.41,1273.43
1998/02/17,1270.49,1271.01,1261.67,1271.01
1998/02/18,1269.84,1274.39,1260.94,1260.94
1998/02/19,1258.55,1266.46,1254.7,1258.33
1998/02/20,1258.21,1262.13,1250.33,1260.69
1998/02/23,1259.07,1260.55,1254.58,1254.58
1998/02/24,1254.66,1254.66,1234.31,1234.77
1998/02/25,1232.84,1240.29,1219.19,1240.29
1998/02/26,1241.56,1256.54,1240.92,1253.93
1998/02/27,1258.75,1272.45,1258.75,1272.45
1998/03/02,1276.85,1296.97,1276.85,1296.97
1998/03/03,1296.64,1304.37,1288.17,1296.1
1998/03/04,1293.7,1296,1288.33,1290.92
1998/03/05,1286.62,1286.62,1276,1276.26
1998/03/06,1276.88,1289.36,1276.31,1287.95
1998/03/09,1291.7,1296.21,1276.81,1276.81
1998/03/10,1277.51,1279.29,1270.4,1275.1
1998/03/11,1273.07,1273.07,1260.61,1261.11
1998/03/12,1259.33,1259.33,1249.71,1249.71
1998/03/13,1250.86,1278.71,1250.03,1276.2
1998/03/16,1276.05,1276.05,1262.58,1267.8
1998/03/17,1267.29,1272.08,1263.31,1269.77
1998/03/18,1270.15,1272.14,1248.62,1253.09
1998/03/19,1251.88,1255.81,1244.91,1249.57
1998/03/20,1245.67,1256.43,1238.98,1255.06
1998/03/23,1258.06,1264.78,1248.02,1250.49
1998/03/24,1246.05,1246.05,1235.21,1239.01
1998/03/25,1241.2,1251.62,1234,1236.71
1998/03/26,1238.98,1267.31,1238.98,1261.59
1998/03/27,1261.04,1269.47,1254.74,1258.55
1998/03/30,1264.21,1272.61,1240.32,1241.27
1998/03/31,1243.62,1251.81,1234.32,1251.7
1998/04/01,1247.02,1247.02,1230.23,1231.53
1998/04/02,1228.64,1228.64,1187.35,1189.36
1998/04/03,1192.53,1208.11,1181.03,1183.9
1998/04/06,1186.73,1200.59,1182.4,1198.81
1998/04/07,1196.81,1209.89,1191.53,1209.89
1998/04/08,1210.41,1246.85,1210.41,1242.34
1998/04/09,1247.89,1257.57,1236.74,1254.74
1998/04/10,1251.34,1255.16,1240.87,1251.35
1998/04/13,1244.84,1245.61,1240.56,1242.91
1998/04/14,1242.41,1248.08,1236.97,1242.6
1998/04/15,1245.4,1247.86,1241.45,1241.45
1998/04/16,1246.05,1247.95,1217.34,1217.34
1998/04/17,1214.92,1215.63,1197.98,1212.44
1998/04/20,1211.19,1214.29,1208.04,1212.38
1998/04/21,1217.39,1223.53,1209.74,1220.22
1998/04/22,1221.7,1221.7,1207.68,1215.66
1998/04/23,1215.86,1225.38,1211.04,1218.66
1998/04/24,1223.23,1245.93,1223.23,1238.95
1998/04/27,1235.43,1235.43,1213.82,1213.82
1998/04/28,1205.55,1209.8,1194.91,1200.9
1998/04/30,1206.83,1222.98,1206.83,1222.98
1998/05/01,1221.96,1221.96,1209.66,1217.7
1998/05/06,1216.74,1216.74,1195.46,1200.66
1998/05/07,1195.48,1195.48,1183.23,1189.87
1998/05/08,1188.13,1192.01,1186.59,1188.18
1998/05/11,1191.11,1203.5,1191.11,1202.79
1998/05/12,1207.2,1210.61,1202.01,1204.86
1998/05/13,1202.24,1206.56,1196.35,1206.56
1998/05/14,1205.74,1216.42,1205.74,1208.11
1998/05/15,1205.88,1214.46,1203.15,1206.93
1998/05/18,1208.77,1211.38,1198.36,1209.17
1998/05/19,1209.92,1220.84,1206.61,1219.86
1998/05/20,1222.58,1232.54,1222.58,1225.62
1998/05/21,1227.74,1240.73,1227.74,1232.29
1998/05/22,1235.59,1237.1,1228.09,1230.19
1998/05/25,1228.85,1229.58,1225.09,1226.71
1998/05/26,1226.43,1234.09,1226.43,1232.22
1998/05/27,1228.18,1228.18,1214.29,1222.34
1998/05/28,1219.37,1228.03,1218.15,1223.73
1998/05/29,1222.82,1229.35,1218.84,1221.49
1998/06/01,1221.14,1223.36,1196.7,1196.7
1998/06/02,1201.39,1212.97,1200.09,1212.97
1998/06/03,1211.51,1211.86,1201.89,1205.33
1998/06/04,1202.99,1212.59,1201.75,1207.5
1998/06/05,1207.52,1207.52,1198.93,1201.94
1998/06/08,1199.12,1201.33,1197.29,1198.36
1998/06/09,1197.92,1208.68,1196.24,1208.68
1998/06/10,1207.54,1207.54,1197.35,1198.6
1998/06/11,1195.23,1195.23,1175.93,1178.81
1998/06/12,1175.33,1179.65,1166.61,1177.25
1998/06/15,1174.04,1174.04,1164.91,1167.21
1998/06/16,1160.98,1166.04,1149.51,1156.47
1998/06/17,1161.11,1167,1154.84,1156.84
1998/06/18,1166.02,1202.17,1166.02,1198.84
1998/06/19,1194.79,1194.79,1181.77,1187.27
1998/06/22,1188.76,1193.99,1187.31,1187.31
1998/06/23,1187.81,1187.81,1175.42,1175.42
1998/06/24,1177.52,1183.27,1173.78,1180.93
1998/06/25,1182.88,1187.44,1181.34,1185.53
1998/06/26,1184.59,1191.81,1175.99,1190.82
1998/06/29,1194.62,1205.81,1193.44,1202.22
1998/06/30,1208.2,1230.38,1208.2,1230.38
1998/07/01,1232.04,1270.75,1230.11,1270.75
1998/07/02,1277.31,1290.48,1270.46,1270.46
1998/07/03,1263.26,1274.8,1254.82,1268.36
1998/07/06,1263.78,1265.2,1258.45,1258.45
1998/07/07,1258.65,1268.8,1258.65,1264.81
1998/07/08,1271.95,1274.6,1268,1268.4
1998/07/09,1267.55,1267.55,1258.42,1262.28
1998/07/10,1261.94,1262.38,1241.5,1241.5
1998/07/13,1235.47,1256.44,1222.94,1256.44
1998/07/14,1258.56,1266.65,1256.33,1266.65
1998/07/15,1273.79,1276.79,1265.37,1275.31
1998/07/16,1274.47,1283.08,1269.04,1280.73
1998/07/17,1282.2,1282.2,1275.95,1277.95
1998/07/21,1280.84,1283.3,1266.02,1277.17
1998/07/22,1270.57,1270.57,1257.85,1257.85
1998/07/23,1255.61,1257.6,1248.48,1249.87
1998/07/24,1245.86,1259.98,1243.87,1258.01
1998/07/27,1253.64,1254.02,1233.98,1233.98
1998/07/28,1236.74,1244.65,1232.83,1242.22
1998/07/29,1239.98,1248.41,1236.71,1240.7
1998/07/30,1244.01,1253.25,1244.01,1248.19
1998/07/31,1254.69,1262.18,1254.69,1262.04
1998/08/03,1256.9,1256.9,1243.66,1245.24
1998/08/04,1238.99,1241.27,1232.97,1234.61
1998/08/05,1233.11,1236.9,1225.09,1235.78
1998/08/06,1238.63,1241.2,1224.81,1227.09
1998/08/07,1228.32,1231.97,1222.25,1225.3
1998/08/10,1221.65,1221.65,1207.09,1207.09
1998/08/11,1202.41,1203.03,1182.04,1186.88
1998/08/12,1179.29,1186.49,1177.98,1180
1998/08/13,1181.81,1185.95,1175.84,1181.71
1998/08/14,1179.56,1180.21,1164.19,1168.8
1998/08/17,1169.23,1169.23,1143.55,1152.03
1998/08/18,1157.09,1170.54,1157.09,1166.72
1998/08/19,1172.4,1186.5,1172.4,1183.71
1998/08/20,1187.16,1187.62,1174.68,1181.67
1998/08/21,1174.71,1180.59,1170.81,1176.51
1998/08/24,1168.95,1168.95,1152.82,1158.3
1998/08/25,1163.11,1169.7,1162.58,1162.58
1998/08/26,1165.12,1165.12,1147.21,1147.21
1998/08/27,1141.35,1141.35,1115.18,1116.97
1998/08/28,1109.01,1109.01,1079.11,1086.99
1998/08/31,1090.11,1110.99,1087.78,1106.49
1998/09/01,1097.96,1110.15,1074.6,1110.15
1998/09/02,1112.86,1130.32,1112.02,1118.76
1998/09/03,1118.74,1119.14,1111.11,1113.77
1998/09/04,1105.88,1105.88,1093.3,1094.47
1998/09/07,1089.37,1132.65,1085.16,1132.65
1998/09/08,1129.97,1149.09,1129.92,1131.01
1998/09/09,1134.02,1138.08,1109.79,1116.01
1998/09/10,1118.12,1125.32,1106.27,1109.91
1998/09/11,1104.14,1104.14,1061.83,1071.48
1998/09/14,1075.24,1086.25,1070.2,1084.16
1998/09/16,1086.3,1092.37,1086.26,1087.5
1998/09/17,1088.02,1090.02,1064.82,1069.06
1998/09/18,1064.72,1073.49,1059.25,1073.22
1998/09/21,1066.89,1066.89,1047.49,1047.79
1998/09/22,1049.9,1057.2,1043.07,1050.17
1998/09/24,1057.27,1085,1057.27,1078.01
1998/09/25,1067.91,1067.91,1047.32,1049.93
1998/09/28,1050.61,1072.76,1048.56,1063.52
1998/09/29,1065.48,1066.16,1049.43,1062.9
1998/09/30,1065.67,1074.97,1043.57,1043.57
1998/10/01,1040.83,1044.12,1008.91,1015.72
1998/10/02,1011.78,1017.86,1000.44,1014.02
1998/10/05,1013.44,1013.46,996.06,996.69
1998/10/06,994.82,1005.58,993.66,996.95
1998/10/07,1001.54,1046.98,1001.54,1046.98
1998/10/08,1044.16,1044.16,1000.3,1001.5
1998/10/09,995.29,1005.22,976.39,982.5
1998/10/12,988.65,1024.13,988.65,1023.34
1998/10/13,1023.02,1023.19,998.46,998.98
1998/10/14,999.17,1007.84,984.18,984.18
1998/10/15,987.38,991.78,974.35,980.11
1998/10/16,988.57,1007.47,988.57,1006.68
1998/10/19,1005.22,1034.85,1005.22,1022.92
1998/10/20,1025.51,1043.02,1023.63,1043.02
1998/10/21,1050.99,1079.89,1050.99,1071.83
1998/10/22,1077.11,1107.35,1072.25,1074.29
1998/10/23,1075.67,1087.32,1064.72,1068.15
1998/10/26,1063.26,1063.26,1044.87,1048.74
1998/10/27,1047.98,1055.46,1040.04,1042.98
1998/10/28,1041.96,1047.53,1028.61,1028.61
1998/10/29,1031.4,1037.1,1024.85,1037.1
1998/10/30,1042.54,1048.44,1032.31,1035.6
1998/11/02,1041.82,1065.84,1041.82,1065.84
1998/11/04,1074.63,1107.36,1074.63,1107.36
1998/11/05,1113.65,1114.53,1094.95,1104.57
1998/11/06,1101.62,1101.62,1089.47,1089.47
1998/11/09,1090,1094.35,1080.63,1084.16
1998/11/10,1082.15,1087.6,1078.19,1078.32
1998/11/11,1080.04,1098.12,1077.98,1098.12
1998/11/12,1096.04,1097.98,1082.93,1082.93
1998/11/13,1085.59,1093.52,1078.31,1093.52
1998/11/16,1098,1105.77,1095.13,1105.5
1998/11/17,1108.77,1109.02,1100.89,1107.65
1998/11/18,1106.57,1119.01,1105.87,1113.42
1998/11/19,1112.75,1117.4,1103.63,1104
1998/11/20,1110.79,1130.74,1110.79,1130.74
1998/11/24,1139.34,1156.22,1139.34,1155.61
1998/11/25,1152.44,1154.6,1146.3,1153.68
1998/11/26,1154.81,1164.59,1149.77,1164.59
1998/11/27,1162.25,1167.19,1157.89,1158.35
1998/11/30,1159.42,1160.84,1143.5,1143.5
1998/12/01,1139.55,1145.57,1135.4,1142.26
1998/12/02,1141.63,1148.32,1134.41,1147.15
1998/12/03,1139.65,1139.65,1123.71,1128.89
1998/12/04,1125.59,1125.9,1117.84,1120.72
1998/12/07,1123.55,1126.77,1121.69,1125
1998/12/08,1128.21,1136.34,1128.21,1131.99
1998/12/09,1129.28,1140.74,1126.95,1140.74
1998/12/10,1139.68,1147.78,1138.63,1139.78
1998/12/11,1137.65,1137.96,1116.78,1118.16
1998/12/14,1113.17,1113.17,1100.31,1100.31
1998/12/15,1097.89,1097.89,1085.8,1089.27
1998/12/16,1094.16,1096.6,1090.41,1093.39
1998/12/17,1092.2,1092.4,1085.01,1092.26
1998/12/18,1095.65,1106.38,1095.08,1101.7
1998/12/21,1099.38,1099.38,1093.22,1099.12
1998/12/22,1101.59,1102.63,1078.83,1082.46
1998/12/24,1082.35,1082.35,1072.32,1074.18
1998/12/25,1077.44,1087.34,1077.44,1082.96
1998/12/28,1087.32,1087.77,1079.39,1079.89
1998/12/29,1083.59,1088.83,1079.78,1088.83
1998/12/30,1087.26,1090.65,1085.98,1086.99
1999/01/04,1083.17,1083.17,1064.92,1064.92
1999/01/05,1065.95,1065.95,1042.48,1048.33
1999/01/06,1050.35,1058.76,1046.02,1058.76
1999/01/07,1066.46,1084.8,1066.46,1069.6
1999/01/08,1067.64,1067.64,1055.09,1058.4
1999/01/11,1055.71,1060.56,1050.03,1057.34
1999/01/12,1054.36,1065.17,1049.4,1055.93
1999/01/13,1056.5,1060.43,1053.95,1057.08
1999/01/14,1055.28,1069.94,1054.7,1069.94
1999/01/18,1071.69,1081.49,1071.69,1075.79
1999/01/19,1077.81,1079.55,1072.11,1074.8
1999/01/20,1076.19,1090.07,1072.2,1090.07
1999/01/21,1091.2,1106.32,1089.61,1104.92
1999/01/22,1104.74,1112,1097.04,1097.29
1999/01/25,1096.04,1099.23,1091.22,1098.71
1999/01/26,1101.76,1115.99,1101.76,1109.88
1999/01/27,1112.73,1118.94,1109.49,1115.37
1999/01/28,1117.4,1122.02,1109.88,1110.22
1999/01/29,1115.79,1128.38,1115.79,1125.26
1999/02/01,1127.72,1131.71,1114.68,1119.37
1999/02/02,1119.61,1120.07,1110.81,1113.73
1999/02/03,1106.59,1106.59,1095.86,1097.15
1999/02/04,1096.55,1100.33,1084.36,1090.77
1999/02/05,1087.66,1087.66,1077.11,1084.64
1999/02/08,1083.81,1090.63,1078.15,1090.63
1999/02/09,1091.8,1092.52,1083.65,1083.65
1999/02/10,1080.4,1083.09,1075.87,1083.09
1999/02/12,1084.4,1090.93,1084.4,1089.53
1999/02/15,1091.36,1095.13,1090.61,1095.02
1999/02/16,1096.58,1108.13,1096.58,1101.68
1999/02/17,1105.13,1110.44,1096.79,1097.08
1999/02/18,1096.5,1096.69,1090.68,1095.27
1999/02/19,1094.89,1098.44,1091.17,1094.5
1999/02/22,1098.1,1109.69,1097.34,1108.91
1999/02/23,1110.59,1119.19,1110.59,1117.77
1999/02/24,1118.06,1124.5,1117.23,1120.29
1999/02/25,1120.3,1124.56,1119.03,1124.13
1999/02/26,1124.12,1126.96,1119.84,1120.03
1999/03/01,1120.89,1123.01,1107.81,1107.81
1999/03/02,1109.8,1111.84,1090.01,1092.08
1999/03/03,1091.91,1099.81,1088.32,1099.81
1999/03/04,1102.46,1107.44,1102.02,1105.11
1999/03/05,1109.05,1146.72,1109.05,1146.72
1999/03/08,1149.52,1163.58,1147.75,1147.75
1999/03/09,1151.4,1162.51,1151.3,1162.51
1999/03/10,1165.72,1187.47,1165.72,1187.47
1999/03/11,1189.95,1207.12,1187.69,1196.18
1999/03/12,1201.5,1209.51,1191.79,1195.61
1999/03/15,1196.45,1211.18,1190.47,1211.18
1999/03/16,1209.84,1240.89,1206.33,1240.89
1999/03/17,1242.81,1260.09,1237.71,1260.09
1999/03/18,1259.81,1272.88,1231.24,1231.24
1999/03/19,1237.24,1272.47,1237.24,1269.76
1999/03/23,1273.07,1283.96,1259.75,1263.71
1999/03/24,1259.45,1259.45,1233.59,1233.59
1999/03/25,1238.79,1258.69,1238.79,1255.93
1999/03/26,1258.88,1275.68,1255.99,1267.78
1999/03/29,1267.68,1276.86,1267.68,1268.67
1999/03/30,1275.9,1283.63,1263.91,1269.24
1999/03/31,1270.13,1278.24,1259.08,1267.22
1999/04/01,1269.52,1311.42,1269.52,1300.44
1999/04/02,1304.76,1313.69,1302.16,1304.17
1999/04/05,1307.5,1323.54,1302.02,1307.17
1999/04/06,1308.66,1322.61,1286.24,1322.61
1999/04/07,1318.89,1324.64,1312.45,1324.64
1999/04/08,1325.5,1345.07,1322.01,1345.07
1999/04/09,1350.98,1357.18,1340.96,1342.91
1999/04/12,1340.36,1340.36,1316.2,1316.2
1999/04/13,1323.7,1341.4,1323.7,1331.74
1999/04/14,1331.56,1343.35,1317.56,1343.35
1999/04/15,1341.75,1345.41,1331.54,1337.93
1999/04/16,1340.37,1354.15,1340.37,1343.03
1999/04/19,1344.54,1345.62,1326.55,1332.69
1999/04/20,1327.88,1329.24,1319.62,1328.9
1999/04/21,1330.31,1330.83,1307.95,1311.76
1999/04/22,1315.27,1319.62,1308.19,1314.44
1999/04/23,1318.48,1335.73,1318.48,1335.47
1999/04/26,1336.3,1352.21,1336.3,1343.84
1999/04/27,1349.44,1354.2,1346.34,1350.42
1999/04/28,1353.33,1363.15,1347.64,1347.64
1999/04/30,1350.2,1352.96,1337.12,1337.12
1999/05/06,1340.56,1381.12,1340.56,1381.12
1999/05/07,1382.07,1384.25,1365.73,1368.42
1999/05/10,1371.18,1377.07,1369.12,1373.86
1999/05/11,1373.89,1373.89,1355.82,1355.82
1999/05/12,1357.17,1370.27,1357.04,1361.15
1999/05/13,1361.41,1361.41,1348.08,1351.97
1999/05/14,1353.32,1356,1346.2,1347.45
1999/05/17,1343.09,1343.09,1320.32,1322.43
1999/05/18,1323.4,1334.69,1319.07,1324.15
1999/05/19,1321.93,1321.93,1295.78,1300.61
1999/05/20,1301.54,1307.72,1288.52,1301.87
1999/05/21,1303.52,1309.67,1302.27,1309.67
1999/05/24,1309.37,1317.51,1306.43,1317.51
1999/05/25,1313.28,1313.28,1304.38,1308.68
1999/05/26,1305.69,1310.02,1297.21,1303.32
1999/05/27,1307.85,1311.87,1293.73,1302.17
1999/05/28,1296.6,1296.6,1284.83,1292.07
1999/05/31,1293.54,1300.05,1291.93,1297.19
1999/06/01,1297.21,1317.48,1294.2,1317.48
1999/06/02,1319.71,1329.09,1319.71,1326.77
1999/06/03,1326.37,1327,1311.18,1317.69
1999/06/04,1318.34,1321.28,1310.03,1316.53
1999/06/07,1317.18,1334.07,1317.18,1328.65
1999/06/08,1330.8,1339.14,1330.23,1339.14
1999/06/09,1336.81,1348.56,1334.3,1342.51
1999/06/10,1344.25,1369.32,1344.25,1367.61
1999/06/11,1367.89,1391.83,1367.89,1380.68
1999/06/14,1381.61,1391.79,1381.08,1381.27
1999/06/15,1383.54,1387.37,1370.24,1385.07
1999/06/16,1387.16,1390.36,1380.4,1383.17
1999/06/17,1387.62,1401.3,1387.62,1399.17
1999/06/18,1402.42,1411.36,1396.29,1396.29
1999/06/21,1399.86,1419.05,1399.86,1419.05
1999/06/22,1421.42,1426.02,1415.63,1425.64
1999/06/23,1422.53,1423.4,1409.18,1409.18
1999/06/24,1410.35,1416.06,1405.02,1411.13
1999/06/25,1410.51,1418.71,1403.8,1409.41
1999/06/28,1411.59,1418.33,1411.56,1417.46
1999/06/29,1420.74,1429.86,1420.74,1425.24
1999/06/30,1430.22,1440.81,1416.2,1416.2
1999/07/01,1420.22,1448.01,1420.22,1447.41
1999/07/02,1452.25,1462.6,1450.39,1460.16
